AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-04-19,1.0,Daniel K. Inouye International ,76,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-26,1.0,Daniel K. Inouye International ,82,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-09,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-04,1.0,Daniel K. Inouye International ,57,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-12,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-14,1.0,Daniel K. Inouye International ,80,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-24,1.0,Daniel K. Inouye International ,79,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-27,1.0,Daniel K. Inouye International ,82,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-12,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-20,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-17,1.0,Daniel K. Inouye International ,82,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-16,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-15,1.0,Daniel K. Inouye International ,73,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-24,1.0,Daniel K. Inouye International ,91,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-13,1.0,Daniel K. Inouye International ,81,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-07,1.0,Daniel K. Inouye International ,50,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-03,1.0,Daniel K. Inouye International ,98,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-06,1.0,Daniel K. Inouye International ,89,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-03-22,1.0,Daniel K. Inouye International ,100,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-23,1.0,Daniel K. Inouye International ,94,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-12,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-26,1.0,Daniel K. Inouye International ,100,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-22,1.0,Daniel K. Inouye International ,90,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-30,1.0,Daniel K. Inouye International ,94,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-05,1.0,Daniel K. Inouye International ,84,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-18,1.0,Daniel K. Inouye International ,84,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-30,1.0,Daniel K. Inouye International ,80,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-04,1.0,Daniel K. Inouye International ,99,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-06,1.0,Daniel K. Inouye International ,93,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-14,1.0,Daniel K. Inouye International ,89,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-25,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-06,1.0,Daniel K. Inouye International ,82,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-31,1.0,Daniel K. Inouye International ,85,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-24,1.0,Daniel K. Inouye International ,85,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-25,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-10,1.0,Daniel K. Inouye International ,87,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-20,1.0,Daniel K. Inouye International ,64,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-25,1.0,Daniel K. Inouye International ,67,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-21,1.0,Daniel K. Inouye International ,95,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-13,1.0,Daniel K. Inouye International ,85,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-08,1.0,Daniel K. Inouye International ,100,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-27,1.0,Daniel K. Inouye International ,31,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-10,1.0,Daniel K. Inouye International ,79,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-29,1.0,Daniel K. Inouye International ,77,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-10,1.0,Daniel K. Inouye International ,85,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-19,1.0,Daniel K. Inouye International ,95,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-29,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-26,1.0,Daniel K. Inouye International ,94,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-08,1.0,Daniel K. Inouye International ,75,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-10,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-01,1.0,Daniel K. Inouye International ,100,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-15,1.0,Daniel K. Inouye International ,89,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-22,1.0,Daniel K. Inouye International ,80,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-24,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-19,1.0,Daniel K. Inouye International ,92,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-03-21,1.0,Daniel K. Inouye International ,94,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-03-25,1.0,Daniel K. Inouye International ,98,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-19,1.0,Daniel K. Inouye International ,94,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-27,1.0,Daniel K. Inouye International ,61,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-30,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-01,1.0,Daniel K. Inouye International ,79,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-01,1.0,Daniel K. Inouye International ,90,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-13,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-23,1.0,Daniel K. Inouye International ,75,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-07,1.0,Daniel K. Inouye International ,81,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-14,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-17,1.0,Daniel K. Inouye International ,77,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-25,1.0,Daniel K. Inouye International ,41,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-14,1.0,Daniel K. Inouye International ,98,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-11,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-03,1.0,Daniel K. Inouye International ,86,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-13,1.0,Daniel K. Inouye International ,73,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-11,1.0,Daniel K. Inouye International ,82,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-16,1.0,Daniel K. Inouye International ,78,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-03,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-28,1.0,Daniel K. Inouye International ,82,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-07,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-23,1.0,Daniel K. Inouye International ,81,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-06,1.0,Daniel K. Inouye International ,97,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-27,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-10,1.0,Daniel K. Inouye International ,86,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-17,1.0,Daniel K. Inouye International ,65,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-14,1.0,Daniel K. Inouye International ,73,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-15,1.0,Daniel K. Inouye International ,79,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-16,1.0,Daniel K. Inouye International ,90,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-13,1.0,Daniel K. Inouye International ,90,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-30,1.0,Daniel K. Inouye International ,86,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-04,1.0,Daniel K. Inouye International ,100,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-18,1.0,Daniel K. Inouye International ,93,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-28,1.0,Daniel K. Inouye International ,79,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-02,1.0,Daniel K. Inouye International ,78,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-03,1.0,Daniel K. Inouye International ,76,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-06,1.0,Daniel K. Inouye International ,97,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-24,1.0,Daniel K. Inouye International ,100,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-22,1.0,Daniel K. Inouye International ,73,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-09,1.0,Daniel K. Inouye International ,93,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-23,1.0,Daniel K. Inouye International ,84,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-27,1.0,Daniel K. Inouye International ,88,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-09,1.0,Daniel K. Inouye International ,81,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-03-27,1.0,Daniel K. Inouye International ,99,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-12,1.0,Daniel K. Inouye International ,86,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-06-28,1.0,Daniel K. Inouye International ,92,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-05,1.0,Daniel K. Inouye International ,71,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-17,1.0,Daniel K. Inouye International ,95,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-25,1.0,Daniel K. Inouye International ,91,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-22,1.0,Daniel K. Inouye International ,79,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-09,1.0,Daniel K. Inouye International ,70,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-02,1.0,Daniel K. Inouye International ,81,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-25,1.0,Daniel K. Inouye International ,89,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-28,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-02,1.0,Daniel K. Inouye International ,82,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-20,1.0,Daniel K. Inouye International ,89,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-22,1.0,Daniel K. Inouye International ,95,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-13,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-03-24,1.0,Daniel K. Inouye International ,97,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-17,1.0,Daniel K. Inouye International ,68,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-01,1.0,Daniel K. Inouye International ,75,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-07-19,1.0,Daniel K. Inouye International ,81,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-09,1.0,Daniel K. Inouye International ,83,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-03-16,1.0,Daniel K. Inouye International ,95,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-05,1.0,Daniel K. Inouye International ,100,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-08-09,1.0,Daniel K. Inouye International ,94,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-07,1.0,Daniel K. Inouye International ,92,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-19,1.0,Daniel K. Inouye International ,73,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-21,1.0,Daniel K. Inouye International ,57,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-03-19,1.0,Daniel K. Inouye International ,93,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-04-04,1.0,Daniel K. Inouye International ,90,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-27,1.0,Daniel K. Inouye International ,92,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-09-03,1.0,Daniel K. Inouye International ,93,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-06,1.0,Daniel K. Inouye International ,91,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-10-31,1.0,Daniel K. Inouye International ,74,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-11-24,1.0,Daniel K. Inouye International ,72,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-12-01,1.0,Daniel K. Inouye International ,73,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-18,1.0,Daniel K. Inouye International ,86,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-23,1.0,Daniel K. Inouye International ,77,Urban Honolulu,Hawaii,United States of America (the)
Daily,2020-05-26,1.0,Daniel K. Inouye International ,74,Urban Honolulu,Hawaii,United States of America (the)
