AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-11-30,1.0,Detroit Metropolitan Wayne County ,53,Romulus,Michigan,United States of America (the)
Daily,2020-04-04,1.0,Detroit Metropolitan Wayne County ,51,Romulus,Michigan,United States of America (the)
Daily,2020-04-20,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-06-07,1.0,Detroit Metropolitan Wayne County ,37,Romulus,Michigan,United States of America (the)
Daily,2020-08-05,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-10-10,1.0,Detroit Metropolitan Wayne County ,57,Romulus,Michigan,United States of America (the)
Daily,2020-11-07,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-11-13,1.0,Detroit Metropolitan Wayne County ,49,Romulus,Michigan,United States of America (the)
Daily,2020-03-20,1.0,Detroit Metropolitan Wayne County ,73,Romulus,Michigan,United States of America (the)
Daily,2020-05-26,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-07-02,1.0,Detroit Metropolitan Wayne County ,56,Romulus,Michigan,United States of America (the)
Daily,2020-09-22,1.0,Detroit Metropolitan Wayne County ,49,Romulus,Michigan,United States of America (the)
Daily,2020-11-21,1.0,Detroit Metropolitan Wayne County ,42,Romulus,Michigan,United States of America (the)
Daily,2020-11-23,1.0,Detroit Metropolitan Wayne County ,44,Romulus,Michigan,United States of America (the)
Daily,2020-08-09,1.0,Detroit Metropolitan Wayne County ,35,Romulus,Michigan,United States of America (the)
Daily,2020-09-09,1.0,Detroit Metropolitan Wayne County ,54,Romulus,Michigan,United States of America (the)
Daily,2020-11-24,1.0,Detroit Metropolitan Wayne County ,47,Romulus,Michigan,United States of America (the)
Daily,2020-04-22,1.0,Detroit Metropolitan Wayne County ,52,Romulus,Michigan,United States of America (the)
Daily,2020-04-23,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-05-18,1.0,Detroit Metropolitan Wayne County ,36,Romulus,Michigan,United States of America (the)
Daily,2020-06-06,1.0,Detroit Metropolitan Wayne County ,40,Romulus,Michigan,United States of America (the)
Daily,2020-07-18,1.0,Detroit Metropolitan Wayne County ,34,Romulus,Michigan,United States of America (the)
Daily,2020-08-07,1.0,Detroit Metropolitan Wayne County ,50,Romulus,Michigan,United States of America (the)
Daily,2020-10-06,1.0,Detroit Metropolitan Wayne County ,51,Romulus,Michigan,United States of America (the)
Daily,2020-03-16,1.0,Detroit Metropolitan Wayne County ,73,Romulus,Michigan,United States of America (the)
Daily,2020-04-10,1.0,Detroit Metropolitan Wayne County ,46,Romulus,Michigan,United States of America (the)
Daily,2020-08-14,1.0,Detroit Metropolitan Wayne County ,43,Romulus,Michigan,United States of America (the)
Daily,2020-10-14,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
Daily,2020-11-22,1.0,Detroit Metropolitan Wayne County ,48,Romulus,Michigan,United States of America (the)
