AggregationMethod,Date,Version,AirportName,PercentOfBaseline,City,State,Country
Daily,2020-05-05,1.0,Dallas/Fort Worth International ,54,Grapevine,Texas,United States of America (the)
Daily,2020-07-25,1.0,Dallas/Fort Worth International ,67,Grapevine,Texas,United States of America (the)
Daily,2020-09-27,1.0,Dallas/Fort Worth International ,70,Grapevine,Texas,United States of America (the)
Daily,2020-09-29,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-11-20,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-11-30,1.0,Dallas/Fort Worth International ,96,Grapevine,Texas,United States of America (the)
Daily,2020-12-02,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-05-15,1.0,Dallas/Fort Worth International ,62,Grapevine,Texas,United States of America (the)
Daily,2020-06-08,1.0,Dallas/Fort Worth International ,80,Grapevine,Texas,United States of America (the)
Daily,2020-06-11,1.0,Dallas/Fort Worth International ,79,Grapevine,Texas,United States of America (the)
Daily,2020-09-30,1.0,Dallas/Fort Worth International ,100,Grapevine,Texas,United States of America (the)
Daily,2020-06-05,1.0,Dallas/Fort Worth International ,80,Grapevine,Texas,United States of America (the)
Daily,2020-07-05,1.0,Dallas/Fort Worth International ,55,Grapevine,Texas,United States of America (the)
Daily,2020-07-18,1.0,Dallas/Fort Worth International ,67,Grapevine,Texas,United States of America (the)
Daily,2020-08-31,1.0,Dallas/Fort Worth International ,90,Grapevine,Texas,United States of America (the)
Daily,2020-10-30,1.0,Dallas/Fort Worth International ,92,Grapevine,Texas,United States of America (the)
Daily,2020-11-26,1.0,Dallas/Fort Worth International ,25,Grapevine,Texas,United States of America (the)
Daily,2020-04-03,1.0,Dallas/Fort Worth International ,66,Grapevine,Texas,United States of America (the)
Daily,2020-05-13,1.0,Dallas/Fort Worth International ,72,Grapevine,Texas,United States of America (the)
Daily,2020-07-27,1.0,Dallas/Fort Worth International ,81,Grapevine,Texas,United States of America (the)
Daily,2020-08-27,1.0,Dallas/Fort Worth International ,81,Grapevine,Texas,United States of America (the)
Daily,2020-09-16,1.0,Dallas/Fort Worth International ,96,Grapevine,Texas,United States of America (the)
Daily,2020-06-29,1.0,Dallas/Fort Worth International ,70,Grapevine,Texas,United States of America (the)
Daily,2020-07-12,1.0,Dallas/Fort Worth International ,54,Grapevine,Texas,United States of America (the)
